customer_id,month,txn_count,txn_amount,login_count,support_contacts,utilization_ratio,churn_start_month,final_decay,churned_flag
711283008,10,10,1683.21,14,0,0.0,,,0
711283008,11,10,2024.59,18,0,0.0,,,0
711283008,12,7,2049.47,22,0,0.0,,,0
778873608,1,6,457.2,6,0,0.058,,,0
778873608,2,10,1765.01,3,0,0.06,,,0
778873608,3,12,1297.24,4,0,0.064,,,0
778873608,4,10,1339.99,5,0,0.042,,,0
778873608,5,10,1436.41,10,0,0.063,,,0
778873608,6,11,1717.28,2,4,0.063,,,0
778873608,7,14,1193.9,9,1,0.045,,,0
778873608,8,11,1293.74,9,1,0.052,,,0
778873608,9,14,1091.92,5,1,0.058,,,0
778873608,10,12,1128.75,3,0,0.05,,,0
778873608,11,9,1283.32,7,0,0.063,,,0
778873608,12,15,1515.44,5,0,0.062,,,0
709592808,1,5,753.67,5,3,0.526,,,0
709592808,2,14,1151.88,14,1,0.482,,,0
709592808,3,8,920.38,13,1,0.436,,,0
709592808,4,14,1778.15,9,1,0.381,,,0
709592808,5,8,752.86,16,0,0.458,,,0
709592808,6,9,1408.72,12,0,0.462,,,0
709592808,7,12,1268.94,9,0,0.521,,,0
709592808,8,8,1155.53,12,0,0.44,,,0
709592808,9,16,1087.52,13,1,0.615,,,0
709592808,10,8,1535.84,11,0,0.464,,,0
709592808,11,13,1260.17,12,2,0.44,,,0
709592808,12,10,1954.36,15,0,0.491,,,0
773306658,1,5,859.67,8,0,0.241,,,0
773306658,2,9,680.41,7,0,0.3,,,0
773306658,3,11,1025.49,9,0,0.21,,,0
773306658,4,1,1210.71,7,0,0.27,,,0
773306658,5,11,849.61,5,0,0.307,,,0
773306658,6,9,1335.19,5,0,0.244,,,0
773306658,7,5,889.29,8,1,0.294,,,0
773306658,8,10,806.03,10,1,0.22,,,0
773306658,9,7,1295.75,4,0,0.278,,,0
773306658,10,7,1134.22,6,1,0.309,,,0
773306658,11,8,1169.5,6,0,0.222,,,0
773306658,12,8,993.85,5,0,0.261,,,0
822084333,1,10,590.79,4,0,0.0,5.0,0.576,1
822084333,2,6,1149.88,9,0,0.0,5.0,0.576,1
822084333,3,6,766.65,11,3,0.0,5.0,0.576,1
822084333,4,7,998.63,6,0,0.0,5.0,0.576,1
822084333,5,7,796.21,11,1,0.0,5.0,0.576,1
822084333,6,8,748.18,7,2,0.0,5.0,0.576,1
822084333,7,6,705.94,9,2,0.0,5.0,0.576,1
822084333,8,7,934.87,5,0,0.0,5.0,0.576,1
822084333,9,7,700.94,6,0,0.0,5.0,0.576,1
822084333,10,3,734.33,8,1,0.0,5.0,0.576,1
822084333,11,3,764.36,8,1,0.0,5.0,0.576,1
822084333,12,6,562.67,10,1,0.0,5.0,0.576,1
708821733,1,4,618.46,16,0,0.024,10.0,0.326,1
708821733,2,4,732.4,19,0,0.022,10.0,0.326,1
708821733,3,3,724.39,13,0,0.03,10.0,0.326,1
708821733,4,8,743.62,16,2,0.023,10.0,0.326,1
708821733,5,8,1069.7,16,0,0.026,10.0,0.326,1
708821733,6,8,1185.15,10,0,0.026,10.0,0.326,1
708821733,7,3,900.02,13,0,0.031,10.0,0.326,1
708821733,8,6,994.42,7,0,0.027,10.0,0.326,1
708821733,9,7,843.72,17,0,0.028,10.0,0.326,1
708821733,10,4,739.65,13,4,0.026,10.0,0.326,1
708821733,11,10,529.42,13,2,0.02,10.0,0.326,1
708821733,12,6,519.81,7,0,0.014,10.0,0.326,1
711070683,1,6,848.25,9,1,0.062,,,0
711070683,2,6,763.54,11,0,0.093,,,0
711070683,3,5,953.0,11,0,0.075,,,0
711070683,4,6,1238.74,11,1,0.08,,,0
711070683,5,10,1372.07,11,1,0.071,,,0
711070683,6,6,994.3,6,0,0.082,,,0
711070683,7,9,1346.51,10,0,0.083,,,0
711070683,8,5,1345.93,14,0,0.08,,,0
711070683,9,9,855.44,12,1,0.079,,,0
711070683,10,16,2099.69,8,1,0.071,,,0
711070683,11,9,1406.86,9,0,0.076,,,0
711070683,12,12,1518.66,16,0,0.07,,,0
772596783,1,11,1294.44,7,0,0.075,,,0
772596783,2,10,994.95,7,1,0.073,,,0
772596783,3,9,896.34,6,1,0.067,,,0
772596783,4,15,1580.69,9,1,0.07,,,0
772596783,5,4,1591.81,7,0,0.071,,,0
772596783,6,10,1314.67,10,0,0.061,,,0
772596783,7,9,1170.03,8,0,0.062,,,0
772596783,8,9,688.3,7,0,0.06,,,0
772596783,9,5,717.47,9,0,0.089,,,0
772596783,10,16,1339.19,5,0,0.074,,,0
772596783,11,7,1626.84,8,1,0.07,,,0
772596783,12,11,1576.01,5,0,0.077,,,0
806917983,1,13,1616.2,13,0,0.045,,,0
806917983,2,8,1047.51,7,1,0.045,,,0
806917983,3,11,1146.99,18,2,0.043,,,0
806917983,4,11,1174.83,16,0,0.046,,,0
806917983,5,12,1298.24,12,0,0.038,,,0
806917983,6,11,1407.45,13,0,0.044,,,0
806917983,7,18,2239.82,13,1,0.053,,,0
806917983,8,16,1276.48,17,0,0.041,,,0
806917983,9,11,1939.54,11,0,0.041,,,0
806917983,10,7,1306.72,13,0,0.045,,,0
806917983,11,17,2051.82,18,3,0.04,,,0
806917983,12,18,1404.5,22,0,0.042,,,0
719329983,1,12,1309.07,11,2,0.0,,,0
719329983,2,7,906.39,17,0,0.0,,,0
719329983,3,3,1137.34,10,3,0.0,,,0
719329983,4,8,788.76,11,0,0.0,,,0
719329983,5,12,941.51,10,0,0.0,,,0
719329983,6,7,1217.77,12,1,0.0,,,0
719329983,7,11,1491.5,11,0,0.0,,,0
719329983,8,10,989.96,6,1,0.0,,,0
719329983,9,6,1249.45,12,0,0.0,,,0
719329983,10,9,1016.83,14,0,0.0,,,0
719329983,11,6,1573.89,12,0,0.0,,,0
719329983,12,11,1340.1,10,0,0.0,,,0
710190858,1,7,874.22,10,0,0.274,,,0
710190858,2,5,428.93,4,0,0.299,,,0
710190858,3,11,926.6,6,1,0.236,,,0
710190858,4,11,921.93,5,0,0.244,,,0
710190858,5,10,983.3,7,0,0.241,,,0
710190858,6,10,884.15,8,2,0.252,,,0
710190858,7,4,1318.72,5,0,0.214,,,0
710190858,8,5,900.57,1,0,0.269,,,0
710190858,9,1,681.37,8,0,0.197,,,0
710190858,10,13,830.92,8,0,0.239,,,0
710190858,11,12,1198.79,9,0,0.246,,,0
710190858,12,7,1526.63,4,0,0.242,,,0
708880683,1,5,1424.45,5,0,0.239,,,0
708880683,2,6,1304.98,1,0,0.219,,,0
708880683,3,9,1191.15,4,0,0.225,,,0
708880683,4,7,1258.49,4,0,0.209,,,0
708880683,5,14,1334.13,5,0,0.221,,,0
708880683,6,6,1243.66,5,0,0.239,,,0
708880683,7,15,1241.42,3,1,0.196,,,0
708880683,8,10,980.07,5,4,0.233,,,0
708880683,9,16,2326.74,6,1,0.211,,,0
708880683,10,12,1091.14,4,0,0.188,,,0
708880683,11,13,1642.91,6,0,0.226,,,0
708880683,12,10,1869.16,5,0,0.246,,,0
709332408,1,9,1249.54,2,0,0.243,,,0
709332408,2,8,1236.5,5,0,0.265,,,0
709332408,3,8,731.57,2,2,0.301,,,0
709332408,4,9,1280.55,5,0,0.265,,,0
709332408,5,8,1226.44,3,0,0.341,,,0
709332408,6,10,1395.66,7,1,0.28,,,0
709332408,7,12,1386.86,5,1,0.263,,,0
709332408,8,9,1200.7,7,0,0.277,,,0
709332408,9,7,1219.4,8,0,0.258,,,0
709332408,10,6,1481.16,8,0,0.311,,,0
709332408,11,7,1757.69,5,0,0.327,,,0
709332408,12,12,1366.48,9,0,0.261,,,0
710751033,1,2,272.11,8,0,0.0,8.0,0.583,1
710751033,2,2,385.06,2,0,0.0,8.0,0.583,1
710751033,3,9,621.42,6,0,0.0,8.0,0.583,1
710751033,4,2,697.86,9,0,0.0,8.0,0.583,1
710751033,5,2,517.14,8,0,0.0,8.0,0.583,1
710751033,6,6,514.1,7,0,0.0,8.0,0.583,1
710751033,7,7,422.49,13,0,0.0,8.0,0.583,1
710751033,8,3,278.51,7,1,0.0,8.0,0.583,1
710751033,9,3,314.82,3,3,0.0,8.0,0.583,1
710751033,10,7,466.89,5,0,0.0,8.0,0.583,1
710751033,11,2,483.99,7,0,0.0,8.0,0.583,1
710751033,12,6,408.61,8,0,0.0,8.0,0.583,1
710679933,1,0,550.89,11,0,0.0,9.0,0.599,1
710679933,2,4,400.82,8,0,0.0,9.0,0.599,1
710679933,3,3,555.16,11,0,0.0,9.0,0.599,1
710679933,4,3,372.97,11,1,0.0,9.0,0.599,1
710679933,5,2,562.16,2,0,0.0,9.0,0.599,1
710679933,6,3,581.12,5,0,0.0,9.0,0.599,1
710679933,7,4,555.64,9,0,0.0,9.0,0.599,1
710679933,8,2,589.95,10,0,0.0,9.0,0.599,1
710679933,9,5,434.93,11,1,0.0,9.0,0.599,1
710679933,10,3,358.27,3,0,0.0,9.0,0.599,1
710679933,11,1,397.19,6,0,0.0,9.0,0.599,1
710679933,12,5,553.77,7,0,0.0,9.0,0.599,1
710849208,1,6,836.58,7,0,0.054,,,0
710849208,2,4,1193.97,6,0,0.04,,,0
710849208,3,9,1282.09,6,0,0.044,,,0
710849208,4,8,1312.36,6,1,0.042,,,0
710849208,5,15,1183.67,14,2,0.044,,,0
710849208,6,10,1171.84,10,0,0.057,,,0
710849208,7,5,1184.15,5,0,0.055,,,0
710849208,8,11,1423.89,6,0,0.046,,,0
710849208,9,8,894.68,11,0,0.052,,,0
710849208,10,12,1295.15,8,0,0.049,,,0
710849208,11,12,1434.54,7,0,0.055,,,0
710849208,12,16,1284.18,11,1,0.049,,,0
710056758,1,6,952.79,6,0,0.214,,,0
710056758,2,6,890.2,9,0,0.181,,,0
710056758,3,10,1148.84,5,0,0.166,,,0
710056758,4,15,1580.18,8,0,0.22,,,0
710056758,5,10,1804.06,10,2,0.205,,,0
710056758,6,12,1474.53,10,2,0.227,,,0
710056758,7,12,1629.29,8,0,0.196,,,0
710056758,8,12,911.82,12,0,0.215,,,0
710056758,9,15,1750.93,13,1,0.171,,,0
710056758,10,8,1461.09,9,0,0.185,,,0
710056758,11,12,1676.28,9,1,0.174,,,0
710056758,12,12,2669.27,6,0,0.181,,,0
713520858,1,18,1435.23,17,0,0.561,,,0
713520858,2,6,986.64,6,0,0.508,,,0
713520858,3,5,1078.58,15,0,0.491,,,0
713520858,4,11,1360.52,11,0,0.375,,,0
713520858,5,7,861.47,13,0,0.501,,,0
713520858,6,10,1259.16,14,0,0.517,,,0
713520858,7,9,1055.1,20,0,0.492,,,0
713520858,8,6,1001.55,16,0,0.542,,,0
713520858,9,9,1431.84,14,0,0.433,,,0
713520858,10,16,1084.15,16,0,0.58,,,0
713520858,11,6,1380.13,14,1,0.364,,,0
713520858,12,7,1524.56,14,3,0.433,,,0
714710733,1,12,954.22,13,0,0.0,,,0
714710733,2,9,893.77,8,0,0.0,,,0
714710733,3,9,1279.56,8,0,0.0,,,0
714710733,4,8,1255.83,12,0,0.0,,,0
714710733,5,14,1730.83,12,2,0.0,,,0
714710733,6,25,2577.6,15,0,0.0,,,0
714710733,7,12,1235.44,10,0,0.0,,,0
714710733,8,7,1673.51,9,0,0.0,,,0
714710733,9,7,1288.99,14,1,0.0,,,0
714710733,10,17,1254.21,14,0,0.0,,,0
714710733,11,21,1704.11,18,0,0.0,,,0
714710733,12,11,1808.84,15,2,0.0,,,0
766769058,1,8,1121.44,17,0,0.095,,,0
766769058,2,4,598.34,8,0,0.062,,,0
766769058,3,5,785.05,11,1,0.081,,,0
766769058,4,7,1225.03,12,0,0.075,,,0
766769058,5,6,1749.88,15,1,0.081,,,0
766769058,6,10,1084.52,12,2,0.091,,,0
766769058,7,14,1067.23,14,0,0.083,,,0
766769058,8,14,1179.88,10,0,0.08,,,0
766769058,9,10,1279.65,11,0,0.075,,,0
766769058,10,8,1048.96,15,0,0.077,,,0
766769058,11,6,1572.84,10,0,0.073,,,0
766769058,12,11,1457.42,8,2,0.073,,,0
716990883,1,6,646.64,16,0,0.044,,,0
716990883,2,6,697.96,14,0,0.042,,,0
716990883,3,5,1078.44,14,0,0.044,,,0
716990883,4,7,781.56,15,0,0.052,,,0
716990883,5,4,1078.13,20,0,0.047,,,0
716990883,6,6,930.62,13,0,0.046,,,0
716990883,7,3,1151.9,13,0,0.058,,,0
716990883,8,11,976.0,13,0,0.046,,,0
716990883,9,9,718.95,13,0,0.055,,,0
716990883,10,8,1174.06,4,0,0.057,,,0
716990883,11,4,1329.04,13,0,0.049,,,0
716990883,12,14,1391.72,17,2,0.054,,,0
718298733,1,12,1735.73,9,1,0.0,,,0
718298733,2,9,1525.51,4,0,0.0,,,0
718298733,3,6,1593.82,7,1,0.0,,,0
718298733,4,8,1237.41,3,0,0.0,,,0
718298733,5,9,1715.47,13,0,0.0,,,0
718298733,6,14,1173.41,7,0,0.0,,,0
718298733,7,10,1476.79,7,2,0.0,,,0
718298733,8,8,1493.92,6,1,0.0,,,0
718298733,9,9,1146.46,10,0,0.0,,,0
718298733,10,10,1609.83,6,0,0.0,,,0
718298733,11,18,1412.85,10,0,0.0,,,0
718298733,12,13,1802.86,7,0,0.0,,,0
717174558,1,6,892.06,11,0,0.0,10.0,0.701,1
717174558,2,5,675.26,8,0,0.0,10.0,0.701,1
717174558,3,8,868.11,6,1,0.0,10.0,0.701,1
717174558,4,12,1195.95,3,1,0.0,10.0,0.701,1
717174558,5,8,1024.44,10,0,0.0,10.0,0.701,1
717174558,6,9,412.84,2,0,0.0,10.0,0.701,1
717174558,7,11,969.88,10,0,0.0,10.0,0.701,1
717174558,8,9,740.58,3,2,0.0,10.0,0.701,1
717174558,9,8,413.04,7,2,0.0,10.0,0.701,1
717174558,10,4,812.84,5,1,0.0,10.0,0.701,1
717174558,11,7,751.23,7,0,0.0,10.0,0.701,1
717174558,12,8,854.84,6,1,0.0,10.0,0.701,1
714543633,1,7,412.06,8,0,0.0,11.0,0.211,1
714543633,2,3,788.05,10,0,0.0,11.0,0.211,1
714543633,3,7,507.33,4,0,0.0,11.0,0.211,1
714543633,4,9,284.38,11,0,0.0,11.0,0.211,1
714543633,5,8,465.5,6,0,0.0,11.0,0.211,1
714543633,6,7,748.34,7,3,0.0,11.0,0.211,1
714543633,7,5,622.81,7,0,0.0,11.0,0.211,1
714543633,8,7,600.09,6,0,0.0,11.0,0.211,1
714543633,9,7,639.63,8,0,0.0,11.0,0.211,1
714543633,10,4,683.61,9,1,0.0,11.0,0.211,1
714543633,11,10,985.38,6,3,0.0,11.0,0.211,1
714543633,12,3,667.79,3,2,0.0,11.0,0.211,1
715756683,1,4,1089.95,13,0,0.089,,,0
715756683,2,8,811.09,7,0,0.13,,,0
715756683,3,10,998.04,13,3,0.125,,,0
715756683,4,2,1178.5,13,0,0.128,,,0
715756683,5,6,1127.74,12,0,0.138,,,0
715756683,6,10,658.13,13,2,0.11,,,0
715756683,7,5,1330.93,9,2,0.102,,,0
715756683,8,11,556.72,8,0,0.11,,,0
715756683,9,7,1377.66,15,0,0.116,,,0
715756683,10,7,1121.08,16,2,0.108,,,0
715756683,11,8,1368.83,14,0,0.093,,,0
715756683,12,10,1623.15,19,0,0.117,,,0
719400108,1,3,825.33,7,2,0.031,,,0
719400108,2,7,898.16,17,0,0.034,,,0
719400108,3,11,909.43,9,1,0.033,,,0
719400108,4,11,1640.46,9,1,0.038,,,0
719400108,5,14,1054.26,15,1,0.03,,,0
719400108,6,10,1136.84,10,1,0.028,,,0
719400108,7,9,914.99,10,0,0.026,,,0
719400108,8,10,1536.65,16,0,0.028,,,0
719400108,9,13,1168.12,9,0,0.023,,,0
719400108,10,5,483.57,10,0,0.03,,,0
719400108,11,11,1035.75,13,0,0.033,,,0
719400108,12,9,2031.03,9,0,0.034,,,0
710463408,1,2,1317.76,9,0,0.115,,,0
710463408,2,8,964.58,13,0,0.126,,,0
710463408,3,6,1021.8,2,0,0.119,,,0
710463408,4,7,1216.17,12,0,0.119,,,0
710463408,5,11,1449.15,9,1,0.141,,,0
710463408,6,9,1053.94,13,3,0.12,,,0
710463408,7,8,1371.99,15,2,0.093,,,0
710463408,8,8,1645.69,6,1,0.1,,,0
710463408,9,8,1160.17,12,0,0.095,,,0
710463408,10,9,1199.98,14,0,0.11,,,0
710463408,11,9,1653.88,11,0,0.082,,,0
710463408,12,12,1821.4,14,1,0.117,,,0
708245808,1,11,1124.85,5,0,0.045,,,0
708245808,2,6,1233.2,7,0,0.054,,,0
708245808,3,8,869.24,11,0,0.042,,,0
708245808,4,9,936.17,11,0,0.039,,,0
708245808,5,10,1128.35,12,0,0.042,,,0
708245808,6,13,1533.89,7,0,0.051,,,0
708245808,7,8,1082.86,14,0,0.045,,,0
708245808,8,10,585.82,9,0,0.039,,,0
708245808,9,6,1078.81,7,0,0.047,,,0
708245808,10,15,1237.99,6,0,0.049,,,0
708245808,11,9,1149.9,2,0,0.05,,,0
708245808,12,12,1119.84,10,0,0.044,,,0
799253808,1,13,1001.26,5,3,0.039,,,0
799253808,2,9,1111.45,8,0,0.035,,,0
799253808,3,7,706.43,7,1,0.04,,,0
799253808,4,9,860.62,2,0,0.043,,,0
799253808,5,13,1009.17,1,1,0.034,,,0
799253808,6,12,1165.87,4,0,0.039,,,0
799253808,7,13,1057.7,5,0,0.042,,,0
799253808,8,6,800.03,11,0,0.039,,,0
799253808,9,10,1538.89,9,1,0.038,,,0
799253808,10,7,1178.7,4,3,0.043,,,0
799253808,11,15,1433.56,7,0,0.039,,,0
799253808,12,14,1389.89,7,0,0.038,,,0
716552433,1,12,1223.91,15,0,0.239,,,0
716552433,2,5,1262.31,17,0,0.199,,,0
716552433,3,8,727.1,19,1,0.23,,,0
716552433,4,10,870.78,14,0,0.252,,,0
716552433,5,13,2034.92,20,0,0.233,,,0
716552433,6,15,1321.0,16,0,0.212,,,0
716552433,7,4,1518.93,15,0,0.225,,,0
716552433,8,8,1095.69,19,1,0.227,,,0
716552433,9,8,1866.08,19,2,0.193,,,0
716552433,10,10,1289.52,11,0,0.2,,,0
716552433,11,14,1760.81,5,0,0.182,,,0
716552433,12,17,1945.37,10,2,0.212,,,0
720995583,1,10,1105.29,9,1,0.072,,,0
720995583,2,9,1077.17,12,2,0.087,,,0
720995583,3,11,1237.24,8,2,0.069,,,0
720995583,4,5,1495.07,10,1,0.069,,,0
720995583,5,0,1800.3,8,0,0.073,,,0
720995583,6,16,1246.83,10,0,0.076,,,0
720995583,7,6,1603.35,10,1,0.072,,,0
720995583,8,14,1397.66,8,0,0.081,,,0
720995583,9,8,1098.88,11,0,0.076,,,0
720995583,10,7,1645.36,17,0,0.069,,,0
720995583,11,8,1601.81,10,1,0.073,,,0
720995583,12,14,2075.14,13,0,0.061,,,0
780118158,1,6,1112.81,7,2,0.694,,,0
780118158,2,8,1180.7,13,0,0.773,,,0
780118158,3,18,1738.15,14,3,0.627,,,0
780118158,4,11,1056.97,11,0,0.628,,,0
780118158,5,9,1178.11,4,0,0.69,,,0
780118158,6,10,1128.65,8,0,0.6,,,0
780118158,7,9,1324.78,6,0,0.599,,,0
780118158,8,13,1551.62,11,0,0.639,,,0
780118158,9,10,1155.79,6,1,0.65,,,0
780118158,10,6,1330.07,9,0,0.679,,,0
780118158,11,12,1807.15,14,0,0.735,,,0
780118158,12,18,1527.74,11,0,0.722,,,0
713668158,1,0,538.19,11,0,0.0,5.0,0.684,1
713668158,2,9,603.83,15,4,0.0,5.0,0.684,1
713668158,3,2,460.09,13,0,0.0,5.0,0.684,1
713668158,4,4,457.63,16,0,0.0,5.0,0.684,1
713668158,5,4,490.8,10,0,0.0,5.0,0.684,1
713668158,6,6,766.93,9,3,0.0,5.0,0.684,1
713668158,7,1,461.59,15,0,0.0,5.0,0.684,1
713668158,8,5,765.08,14,1,0.0,5.0,0.684,1
713668158,9,4,501.59,11,1,0.0,5.0,0.684,1
713668158,10,6,626.18,12,0,0.0,5.0,0.684,1
713668158,11,5,452.79,9,0,0.0,5.0,0.684,1
713668158,12,9,535.22,14,0,0.0,5.0,0.684,1
709249083,1,6,636.68,11,0,0.0,6.0,0.445,1
709249083,2,7,568.64,8,1,0.0,6.0,0.445,1
709249083,3,0,701.75,11,0,0.0,6.0,0.445,1
709249083,4,5,792.93,11,3,0.0,6.0,0.445,1
709249083,5,8,817.61,11,1,0.0,6.0,0.445,1
709249083,6,4,846.41,11,3,0.0,6.0,0.445,1
709249083,7,9,1240.44,11,0,0.0,6.0,0.445,1
709249083,8,2,662.57,14,0,0.0,6.0,0.445,1
709249083,9,5,601.77,8,0,0.0,6.0,0.445,1
709249083,10,3,683.85,6,0,0.0,6.0,0.445,1
709249083,11,4,744.01,12,0,0.0,6.0,0.445,1
709249083,12,5,464.2,4,0,0.0,6.0,0.445,1
717081483,1,11,2105.83,10,0,0.078,,,0
717081483,2,6,933.32,12,1,0.08,,,0
717081483,3,4,1110.81,14,0,0.072,,,0
717081483,4,10,1512.44,10,0,0.086,,,0
717081483,5,8,1772.16,8,0,0.103,,,0
717081483,6,12,1489.34,8,3,0.084,,,0
717081483,7,15,1160.76,8,0,0.097,,,0
717081483,8,9,1985.03,6,0,0.065,,,0
717081483,9,12,2204.26,10,0,0.092,,,0
717081483,10,6,1957.62,17,0,0.102,,,0
717081483,11,14,2047.0,12,0,0.099,,,0
717081483,12,10,2227.0,7,0,0.092,,,0
718455633,1,6,1913.16,9,4,0.367,,,0
718455633,2,17,2370.16,14,0,0.37,,,0
718455633,3,22,2266.51,5,0,0.369,,,0
718455633,4,9,1103.54,11,0,0.358,,,0
718455633,5,9,1630.86,4,0,0.277,,,0
718455633,6,6,1144.26,10,0,0.333,,,0
718455633,7,14,1791.43,11,0,0.312,,,0
718455633,8,7,1685.17,9,0,0.337,,,0
718455633,9,17,1807.36,10,0,0.348,,,0
718455633,10,13,1334.71,15,0,0.298,,,0
718455633,11,11,2110.27,17,0,0.347,,,0
718455633,12,17,2006.87,4,0,0.295,,,0
708974283,1,9,1296.84,10,0,0.0,,,0
708974283,2,3,1006.48,14,1,0.0,,,0
708974283,3,4,1248.19,9,0,0.0,,,0
708974283,4,7,431.53,9,2,0.0,,,0
708974283,5,8,1462.78,13,2,0.0,,,0
708974283,6,5,1412.62,10,0,0.0,,,0
708974283,7,3,928.02,14,0,0.0,,,0
708974283,8,10,1064.32,10,3,0.0,,,0
708974283,9,10,1492.09,12,0,0.0,,,0
708974283,10,14,1590.54,11,0,0.0,,,0
708974283,11,10,1596.11,10,0,0.0,,,0
708974283,12,7,1424.27,8,0,0.0,,,0
713399583,1,11,1465.21,14,0,0.067,11.0,0.218,1
713399583,2,4,724.85,14,0,0.064,11.0,0.218,1
713399583,3,13,637.6,13,1,0.074,11.0,0.218,1
713399583,4,5,609.16,11,0,0.056,11.0,0.218,1
713399583,5,7,614.88,9,1,0.078,11.0,0.218,1
713399583,6,10,633.96,11,0,0.077,11.0,0.218,1
713399583,7,10,710.19,11,2,0.077,11.0,0.218,1
713399583,8,19,1847.61,17,0,0.069,11.0,0.218,1
713399583,9,6,764.64,14,0,0.064,11.0,0.218,1
713399583,10,7,824.56,11,1,0.078,11.0,0.218,1
713399583,11,18,978.65,12,1,0.068,11.0,0.218,1
713399583,12,7,754.81,7,1,0.047,11.0,0.218,1
713293983,1,6,1313.52,12,0,0.732,,,0
713293983,2,8,1098.75,18,0,0.44,,,0
713293983,3,6,794.74,22,0,0.782,,,0
713293983,4,11,1586.18,14,1,0.697,,,0
713293983,5,9,1061.3,19,0,0.703,,,0
713293983,6,5,802.11,13,0,0.878,,,0
713293983,7,1,795.5,15,0,0.679,,,0
713293983,8,6,1120.56,20,2,0.58,,,0
713293983,9,4,1097.23,8,1,0.673,,,0
713293983,10,4,1182.82,15,0,0.941,,,0
713293983,11,3,1268.83,15,0,0.796,,,0
713293983,12,15,1877.46,13,0,0.71,,,0
714785508,1,9,1176.96,5,0,0.034,,,0
714785508,2,7,920.77,1,0,0.049,,,0
714785508,3,7,775.45,1,0,0.038,,,0
714785508,4,5,969.46,5,1,0.043,,,0
714785508,5,8,1021.34,4,0,0.035,,,0
714785508,6,3,1171.3,13,0,0.044,,,0
714785508,7,4,950.94,1,1,0.044,,,0
714785508,8,6,1075.92,7,0,0.046,,,0
714785508,9,9,821.73,3,1,0.035,,,0
714785508,10,7,1076.78,9,2,0.04,,,0
714785508,11,12,1314.94,7,0,0.038,,,0
714785508,12,11,1334.84,4,2,0.041,,,0
827318958,1,5,954.52,14,1,0.233,,,0
827318958,2,4,836.26,13,0,0.195,,,0
827318958,3,7,1102.18,4,2,0.198,,,0
827318958,4,11,1006.41,8,1,0.177,,,0
827318958,5,12,1426.01,10,0,0.193,,,0
827318958,6,6,1019.6,14,0,0.173,,,0
827318958,7,6,1191.16,10,0,0.182,,,0
827318958,8,7,793.18,9,2,0.177,,,0
827318958,9,10,866.19,18,0,0.115,,,0
827318958,10,6,900.63,13,0,0.176,,,0
827318958,11,9,1369.98,9,0,0.182,,,0
827318958,12,6,1558.45,12,0,0.177,,,0
718496283,1,6,979.42,10,0,0.064,,,0
718496283,2,13,2044.89,6,0,0.076,,,0
718496283,3,10,1469.61,12,0,0.068,,,0
718496283,4,14,1287.11,4,0,0.073,,,0
718496283,5,19,1217.2,4,2,0.073,,,0
718496283,6,13,847.73,10,0,0.069,,,0
718496283,7,7,1195.25,4,0,0.053,,,0
718496283,8,11,867.57,5,0,0.078,,,0
718496283,9,11,1262.98,13,0,0.066,,,0
718496283,10,9,1176.77,8,0,0.075,,,0
718496283,11,11,1654.33,7,1,0.059,,,0
718496283,12,16,1517.16,9,0,0.079,,,0
709608708,1,3,316.42,14,0,0.35,5.0,0.413,1
709608708,2,5,422.34,7,0,0.36,5.0,0.413,1
709608708,3,6,657.21,8,1,0.486,5.0,0.413,1
709608708,4,6,664.63,10,0,0.415,5.0,0.413,1
709608708,5,8,523.91,9,1,0.35,5.0,0.413,1
709608708,6,3,458.31,13,0,0.346,5.0,0.413,1
709608708,7,5,597.89,9,0,0.333,5.0,0.413,1
709608708,8,2,432.18,8,0,0.255,5.0,0.413,1
709608708,9,2,345.28,8,0,0.297,5.0,0.413,1
709608708,10,6,328.57,9,0,0.287,5.0,0.413,1
709608708,11,5,571.01,3,0,0.179,5.0,0.413,1
709608708,12,1,121.78,9,2,0.194,5.0,0.413,1
710939283,1,4,861.12,5,0,0.323,,,0
710939283,2,3,832.14,7,0,0.378,,,0
710939283,3,6,1393.71,6,0,0.339,,,0
710939283,4,7,1016.8,1,2,0.328,,,0
710939283,5,1,1136.26,2,4,0.327,,,0
710939283,6,11,1195.27,5,0,0.334,,,0
710939283,7,5,1281.78,3,0,0.299,,,0
710939283,8,9,798.21,2,0,0.243,,,0
710939283,9,10,1397.56,2,0,0.286,,,0
710939283,10,6,1040.59,8,0,0.33,,,0
710939283,11,9,1509.24,6,0,0.3,,,0
710939283,12,8,1648.55,2,1,0.42,,,0
770824833,1,6,1545.66,11,0,0.35,,,0
770824833,2,3,960.87,12,0,0.332,,,0
770824833,3,4,1406.63,14,0,0.31,,,0
770824833,4,10,1356.48,11,0,0.266,,,0
770824833,5,10,1681.84,9,0,0.361,,,0
770824833,6,6,948.87,20,0,0.276,,,0
770824833,7,4,1554.63,13,0,0.301,,,0
770824833,8,6,1396.99,14,2,0.295,,,0
770824833,9,6,1566.3,9,1,0.357,,,0
770824833,10,11,1509.42,16,2,0.327,,,0
770824833,11,8,1641.36,16,0,0.296,,,0
770824833,12,7,1702.43,15,1,0.292,,,0
779082633,1,10,702.73,11,0,0.262,,,0
779082633,2,8,966.55,6,1,0.224,,,0
779082633,3,10,1325.35,6,0,0.213,,,0
779082633,4,12,1319.7,2,0,0.227,,,0
779082633,5,7,1276.35,9,1,0.267,,,0
779082633,6,7,1378.09,3,0,0.254,,,0
